PERIODO;CD_MUNICIPIO;NM_MUNICIPIO;CD_UF;SG_UF;CD_RM;NM_RM;SEXO;FAIXA_ETARIA;BENEF_ASSISTENCIA_MEDICA;BENEF_EXCLUS_ODONTOLOGICO;BENEF_TOTAL;POPULACAO;TX_COBERT_ASSISTENCIA_MEDICA;TX_COBERT_EXCLUSIVAMENTE_ODONTOLOGICO;TX_COBERT_TOTAL
"2026";"411400";"Mamborê";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"30 a 39 anos";"218";"48";"266";"0";0,0000;0,0000;0,0000
"2026";"411435";"Manfrinópolis";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"11";"8";"19";"0";0,0000;0,0000;0,0000
"2026";"411460";"Marechal Cândido Rondon";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"30 a 39 anos";"2120";"884";"3004";"0";0,0000;0,0000;0,0000
"2026";"411535";"Maripá";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"30 a 39 anos";"137";"30";"167";"0";0,0000;0,0000;0,0000
"2026";"411560";"Matelândia";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"30 a 39 anos";"356";"29";"385";"0";0,0000;0,0000;0,0000
"2026";"411610";"Moreira Sales";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"30 a 39 anos";"99";"82";"181";"0";0,0000;0,0000;0,0000
"2026";"411729";"Novo Itacolomi";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"30 a 39 anos";"13";"4";"17";"0";0,0000;0,0000;0,0000
"2026";"411740";"Ourizona";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"30 a 39 anos";"80";"33";"113";"0";0,0000;0,0000;0,0000
"2026";"411820";"Paranaguá";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"4112";"4132";"8244";"0";0,0000;0,0000;0,0000
"2026";"411910";"Piên";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"30 a 39 anos";"170";"180";"350";"0";0,0000;0,0000;0,0000
"2026";"411930";"Pinhão";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"133";"55";"188";"0";0,0000;0,0000;0,0000
"2026";"411965";"Pitangueiras";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"30 a 39 anos";"22";"12";"34";"0";0,0000;0,0000;0,0000
"2026";"411970";"Planaltina Do Paraná";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"35";"7";"42";"0";0,0000;0,0000;0,0000
"2026";"411990";"Ponta Grossa";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"10753";"7508";"18261";"0";0,0000;0,0000;0,0000
"2026";"412050";"Primeiro De Maio";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"30 a 39 anos";"173";"20";"193";"0";0,0000;0,0000;0,0000
"2026";"412060";"Prudentópolis";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"303";"76";"379";"0";0,0000;0,0000;0,0000
"2026";"412320";"Santa Cecília Do Pavão";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"28";"7";"35";"0";0,0000;0,0000;0,0000
"2026";"412395";"Santa Mônica";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"18";"1";"19";"0";0,0000;0,0000;0,0000
"2026";"412420";"Santo Antônio Do Caiuá";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"18";"11";"29";"0";0,0000;0,0000;0,0000
"2026";"412535";"São Jorge Do Patrocínio";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"30 a 39 anos";"13";"15";"28";"0";0,0000;0,0000;0,0000
"2026";"412540";"São José Da Boa Vista";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"10";"7";"17";"0";0,0000;0,0000;0,0000
"2026";"412555";"São Manoel Do Paraná";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"10";"5";"15";"0";0,0000;0,0000;0,0000
"2026";"412560";"São Mateus Do Sul";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"624";"487";"1111";"0";0,0000;0,0000;0,0000
"2026";"412700";"Teixeira Soares";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"57";"35";"92";"0";0,0000;0,0000;0,0000
"2026";"412710";"Telêmaco Borba";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"2595";"1900";"4495";"0";0,0000;0,0000;0,0000
"2026";"412785";"Três Barras Do Paraná";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"30 a 39 anos";"127";"17";"144";"0";0,0000;0,0000;0,0000
"2026";"412820";"União Da Vitória";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"857";"263";"1120";"0";0,0000;0,0000;0,0000
"2026";"410060";"Alto Paraná";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"155";"93";"248";"0";0,0000;0,0000;0,0000
"2026";"410250";"Barbosa Ferraz";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"40 a 49 anos";"84";"22";"106";"0";0,0000;0,0000;0,0000
"2026";"410280";"Bela Vista Do Paraíso";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"40 a 49 anos";"238";"71";"309";"0";0,0000;0,0000;0,0000
"2026";"410347";"Cafezal Do Sul";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"40 a 49 anos";"7";"18";"25";"0";0,0000;0,0000;0,0000
"2026";"410380";"Cambira";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"40 a 49 anos";"87";"82";"169";"0";0,0000;0,0000;0,0000
"2026";"410390";"Campina Da Lagoa";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"40 a 49 anos";"151";"26";"177";"0";0,0000;0,0000;0,0000
"2026";"410420";"Campo Largo";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"40 a 49 anos";"3399";"3189";"6588";"0";0,0000;0,0000;0,0000
"2026";"410450";"Capanema";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"96";"18";"114";"0";0,0000;0,0000;0,0000
"2026";"410460";"Capitão Leônidas Marques";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"40 a 49 anos";"108";"17";"125";"0";0,0000;0,0000;0,0000
"2026";"410480";"Cascavel";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"40 a 49 anos";"9377";"4279";"13656";"0";0,0000;0,0000;0,0000
"2026";"410530";"Céu Azul";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"40 a 49 anos";"152";"24";"176";"0";0,0000;0,0000;0,0000
"2026";"410570";"Clevelândia";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"145";"17";"162";"0";0,0000;0,0000;0,0000
"2026";"410720";"Dois Vizinhos";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"966";"416";"1382";"0";0,0000;0,0000;0,0000
"2026";"410752";"Esperança Nova";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"40 a 49 anos";"1";"4";"5";"0";0,0000;0,0000;0,0000
"2026";"410754";"Espigão Alto Do Iguaçu";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"4";"1";"5";"0";0,0000;0,0000;0,0000
"2026";"410755";"Farol";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"40 a 49 anos";"24";"12";"36";"0";0,0000;0,0000;0,0000
"2026";"410800";"Florestópolis";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"40 a 49 anos";"69";"22";"91";"0";0,0000;0,0000;0,0000
"2026";"410810";"Flórida";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"40 a 49 anos";"45";"20";"65";"0";0,0000;0,0000;0,0000
"2026";"410820";"Formosa Do Oeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"33";"7";"40";"0";0,0000;0,0000;0,0000
"2026";"410830";"Foz Do Iguaçu";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"7404";"3026";"10430";"0";0,0000;0,0000;0,0000
"2026";"410832";"Francisco Alves";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"40 a 49 anos";"66";"18";"84";"0";0,0000;0,0000;0,0000
"2026";"410845";"Foz Do Jordão";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"9";"3";"12";"0";0,0000;0,0000;0,0000
"2026";"410855";"Godoy Moreira";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"40 a 49 anos";"4";"1";"5";"0";0,0000;0,0000;0,0000
"2026";"410895";"Guamiranga";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"12";"5";"17";"0";0,0000;0,0000;0,0000
"2026";"410980";"Ibiporã";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"40 a 49 anos";"1349";"632";"1981";"0";0,0000;0,0000;0,0000
"2026";"411020";"Inácio Martins";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"20";"14";"34";"0";0,0000;0,0000;0,0000
"2026";"411155";"Ivaté";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"40 a 49 anos";"179";"96";"275";"0";0,0000;0,0000;0,0000
"2026";"411200";"Jaguariaíva";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"661";"373";"1034";"0";0,0000;0,0000;0,0000
"2026";"411220";"Janiópolis";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"40 a 49 anos";"34";"7";"41";"0";0,0000;0,0000;0,0000
"2026";"411330";"Laranjeiras Do Sul";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"253";"59";"312";"0";0,0000;0,0000;0,0000
"2026";"411420";"Mandaguari";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"40 a 49 anos";"1248";"593";"1841";"0";0,0000;0,0000;0,0000
"2026";"411470";"Maria Helena";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"40 a 49 anos";"22";"10";"32";"0";0,0000;0,0000;0,0000
"2026";"411480";"Marialva";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"40 a 49 anos";"1177";"563";"1740";"0";0,0000;0,0000;0,0000
"2026";"411630";"Munhoz De Melo";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"40 a 49 anos";"23";"17";"40";"0";0,0000;0,0000;0,0000
"2026";"411710";"Nova Londrina";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"148";"37";"185";"0";0,0000;0,0000;0,0000
"2026";"411720";"Nova Olímpia";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"40 a 49 anos";"28";"21";"49";"0";0,0000;0,0000;0,0000
"2026";"411845";"Pato Bragado";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"40 a 49 anos";"112";"21";"133";"0";0,0000;0,0000;0,0000
"2026";"411860";"Paula Freitas";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"26";"7";"33";"0";0,0000;0,0000;0,0000
"2026";"411925";"Pinhal De São Bento";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"2";"3";"5";"0";0,0000;0,0000;0,0000
"2026";"411930";"Pinhão";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"85";"34";"119";"0";0,0000;0,0000;0,0000
"2026";"412040";"Presidente Castelo Branco";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"40 a 49 anos";"84";"66";"150";"0";0,0000;0,0000;0,0000
"2026";"412065";"Quarto Centenário";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"40 a 49 anos";"22";"9";"31";"0";0,0000;0,0000;0,0000
"2026";"412160";"Renascença";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"33";"11";"44";"0";0,0000;0,0000;0,0000
"2026";"412180";"Ribeirão Claro";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"105";"24";"129";"0";0,0000;0,0000;0,0000
"2026";"412215";"Rio Bonito Do Iguaçu";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"11";"8";"19";"0";0,0000;0,0000;0,0000
"2026";"412240";"Rolândia";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"40 a 49 anos";"1445";"625";"2070";"0";0,0000;0,0000;0,0000
"2026";"412265";"Rosário Do Ivaí";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"40 a 49 anos";"9";"7";"16";"0";0,0000;0,0000;0,0000
"2026";"412402";"Santa Tereza Do Oeste";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"40 a 49 anos";"163";"83";"246";"0";0,0000;0,0000;0,0000
"2026";"412420";"Santo Antônio Do Caiuá";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"21";"6";"27";"0";0,0000;0,0000;0,0000
"2026";"412460";"São Carlos Do Ivaí";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"76";"34";"110";"0";0,0000;0,0000;0,0000
"2026";"412470";"São Jerônimo Da Serra";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"30";"2";"32";"0";0,0000;0,0000;0,0000
"2026";"412625";"Sarandi";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"40 a 49 anos";"2340";"1869";"4209";"0";0,0000;0,0000;0,0000
"2026";"412630";"Sengés";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"63";"30";"93";"0";0,0000;0,0000;0,0000
"2026";"412720";"Terra Boa";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"40 a 49 anos";"145";"60";"205";"0";0,0000;0,0000;0,0000
"2026";"412750";"Tibagi";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"133";"30";"163";"0";0,0000;0,0000;0,0000
"2026";"412850";"Wenceslau Braz";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"106";"40";"146";"0";0,0000;0,0000;0,0000
"2026";"412853";"Ventania";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"40 a 49 anos";"33";"20";"53";"0";0,0000;0,0000;0,0000
"2026";"412862";"Alto Paraíso";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"40 a 49 anos";"5";"7";"12";"0";0,0000;0,0000;0,0000
"2026";"410000";"Município Ignorado - Pr";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"67";"13";"80";"0";0,0000;0,0000;0,0000
"2026";"410260";"Barracão";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"39";"4";"43";"0";0,0000;0,0000;0,0000
"2026";"410395";"Campina Do Simão";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"3";"0";"3";"0";0,0000;0,0000;0,0000
"2026";"410490";"Castro";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"723";"612";"1335";"0";0,0000;0,0000;0,0000
"2026";"410610";"Conselheiro Mairinck";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"7";"5";"12";"0";0,0000;0,0000;0,0000
"2026";"410680";"Cruz Machado";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"6";"1";"7";"0";0,0000;0,0000;0,0000
"2026";"410685";"Cruzmaltina";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"50 a 59 anos";"14";"3";"17";"0";0,0000;0,0000;0,0000
"2026";"410980";"Ibiporã";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"50 a 59 anos";"781";"376";"1157";"0";0,0000;0,0000;0,0000
"2026";"411005";"Iguatu";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"50 a 59 anos";"12";"7";"19";"0";0,0000;0,0000;0,0000
"2026";"411020";"Inácio Martins";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"11";"5";"16";"0";0,0000;0,0000;0,0000
"2026";"411060";"Iporã";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"50 a 59 anos";"56";"51";"107";"0";0,0000;0,0000;0,0000
"2026";"411220";"Janiópolis";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"50 a 59 anos";"16";"12";"28";"0";0,0000;0,0000;0,0000
"2026";"411290";"Jundiaí Do Sul";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"4";"0";"4";"0";0,0000;0,0000;0,0000
"2026";"411320";"Lapa";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"50 a 59 anos";"203";"135";"338";"0";0,0000;0,0000;0,0000
"2026";"411420";"Mandaguari";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"50 a 59 anos";"868";"373";"1241";"0";0,0000;0,0000;0,0000
"2026";"411435";"Manfrinópolis";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"4";"1";"5";"0";0,0000;0,0000;0,0000
"2026";"411450";"Manoel Ribas";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"38";"7";"45";"0";0,0000;0,0000;0,0000
"2026";"411510";"Mariluz";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"50 a 59 anos";"41";"18";"59";"0";0,0000;0,0000;0,0000
"2026";"411530";"Mariópolis";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"61";"1";"62";"0";0,0000;0,0000;0,0000
"2026";"411545";"Marquinho";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"4";"0";"4";"0";0,0000;0,0000;0,0000
"2026";"411560";"Matelândia";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"50 a 59 anos";"153";"6";"159";"0";0,0000;0,0000;0,0000
"2026";"411585";"Mercedes";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"50 a 59 anos";"91";"36";"127";"0";0,0000;0,0000;0,0000
"2026";"411590";"Mirador";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"3";"5";"8";"0";0,0000;0,0000;0,0000
"2026";"411650";"Nova Aliança Do Ivaí";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"6";"9";"15";"0";0,0000;0,0000;0,0000
"2026";"411705";"Nova Laranjeiras";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"9";"5";"14";"0";0,0000;0,0000;0,0000
"2026";"411810";"Paranacity";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"156";"94";"250";"0";0,0000;0,0000;0,0000
"2026";"411830";"Paranapoema";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"4";"2";"6";"0";0,0000;0,0000;0,0000
"2026";"412175";"Reserva Do Iguaçu";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"13";"0";"13";"0";0,0000;0,0000;0,0000
"2026";"412240";"Rolândia";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"50 a 59 anos";"986";"345";"1331";"0";0,0000;0,0000;0,0000
"2026";"412270";"Sabáudia";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"50 a 59 anos";"36";"3";"39";"0";0,0000;0,0000;0,0000
"2026";"412382";"Santa Lúcia";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"50 a 59 anos";"14";"2";"16";"0";0,0000;0,0000;0,0000
"2026";"412395";"Santa Mônica";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"13";"3";"16";"0";0,0000;0,0000;0,0000
"2026";"412405";"Santa Terezinha De Itaipu";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"159";"36";"195";"0";0,0000;0,0000;0,0000
"2026";"412520";"São Jorge D'Oeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"39";"4";"43";"0";0,0000;0,0000;0,0000
"2026";"412535";"São Jorge Do Patrocínio";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"50 a 59 anos";"4";"8";"12";"0";0,0000;0,0000;0,0000
"2026";"412570";"São Miguel Do Iguaçu";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"171";"32";"203";"0";0,0000;0,0000;0,0000
"2026";"412580";"São Pedro Do Ivaí";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"50 a 59 anos";"81";"32";"113";"0";0,0000;0,0000;0,0000
"2026";"412710";"Telêmaco Borba";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"926";"697";"1623";"0";0,0000;0,0000;0,0000
"2026";"412720";"Terra Boa";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"50 a 59 anos";"115";"29";"144";"0";0,0000;0,0000;0,0000
"2026";"412830";"Uniflor";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"19";"3";"22";"0";0,0000;0,0000;0,0000
"2026";"412850";"Wenceslau Braz";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"50 a 59 anos";"56";"21";"77";"0";0,0000;0,0000;0,0000
"2026";"412863";"Doutor Ulysses";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"50 a 59 anos";"1";"5";"6";"0";0,0000;0,0000;0,0000
"2026";"410050";"Altônia";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"60 a 69 anos";"33";"20";"53";"0";0,0000;0,0000;0,0000
"2026";"410060";"Alto Paraná";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"60 a 69 anos";"95";"77";"172";"0";0,0000;0,0000;0,0000
"2026";"410150";"Arapongas";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"60 a 69 anos";"1024";"154";"1178";"0";0,0000;0,0000;0,0000
"2026";"410160";"Arapoti";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"60 a 69 anos";"145";"48";"193";"0";0,0000;0,0000;0,0000
"2026";"410190";"Assaí";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"60 a 69 anos";"172";"24";"196";"0";0,0000;0,0000;0,0000
"2026";"410250";"Barbosa Ferraz";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"60 a 69 anos";"70";"21";"91";"0";0,0000;0,0000;0,0000
"2026";"410345";"Cafelândia";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"60 a 69 anos";"146";"25";"171";"0";0,0000;0,0000;0,0000
"2026";"410360";"Cambará";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"60 a 69 anos";"146";"35";"181";"0";0,0000;0,0000;0,0000
"2026";"410445";"Cantagalo";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"60 a 69 anos";"15";"4";"19";"0";0,0000;0,0000;0,0000
"2026";"410520";"Cerro Azul";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"60 a 69 anos";"14";"11";"25";"0";0,0000;0,0000;0,0000
"2026";"410580";"Colombo";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"60 a 69 anos";"1781";"1313";"3094";"0";0,0000;0,0000;0,0000
"2026";"410645";"Coronel Domingos Soares";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"60 a 69 anos";"2";"2";"4";"0";0,0000;0,0000;0,0000
"2026";"410680";"Cruz Machado";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"60 a 69 anos";"17";"5";"22";"0";0,0000;0,0000;0,0000
"2026";"410690";"Curitiba";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"60 a 69 anos";"52402";"41567";"93969";"0";0,0000;0,0000;0,0000
"2026";"410750";"Engenheiro Beltrão";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"60 a 69 anos";"121";"19";"140";"0";0,0000;0,0000;0,0000
"2026";"410754";"Espigão Alto Do Iguaçu";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"60 a 69 anos";"4";"2";"6";"0";0,0000;0,0000;0,0000
"2026";"410775";"Figueira";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"60 a 69 anos";"23";"4";"27";"0";0,0000;0,0000;0,0000
"2026";"410970";"Ibaiti";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"60 a 69 anos";"78";"26";"104";"0";0,0000;0,0000;0,0000
"2026";"410990";"Icaraíma";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"60 a 69 anos";"18";"11";"29";"0";0,0000;0,0000;0,0000
"2026";"411050";"Ipiranga";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"60 a 69 anos";"42";"3";"45";"0";0,0000;0,0000;0,0000
"2026";"411120";"Itapejara D'Oeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"60 a 69 anos";"46";"8";"54";"0";0,0000;0,0000;0,0000
"2026";"411155";"Ivaté";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"60 a 69 anos";"29";"10";"39";"0";0,0000;0,0000;0,0000
"2026";"411160";"Ivatuba";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"60 a 69 anos";"41";"6";"47";"0";0,0000;0,0000;0,0000
"2026";"411250";"Jardim Alegre";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"60 a 69 anos";"34";"15";"49";"0";0,0000;0,0000;0,0000
"2026";"411300";"Jussara";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"60 a 69 anos";"44";"9";"53";"0";0,0000;0,0000;0,0000
"2026";"411310";"Kaloré";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"60 a 69 anos";"5";"5";"10";"0";0,0000;0,0000;0,0000
"2026";"411400";"Mamborê";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"60 a 69 anos";"127";"21";"148";"0";0,0000;0,0000;0,0000
"2026";"411605";"Missal";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"60 a 69 anos";"25";"6";"31";"0";0,0000;0,0000;0,0000
"2026";"411620";"Morretes";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"60 a 69 anos";"63";"47";"110";"0";0,0000;0,0000;0,0000
"2026";"411690";"Nova Esperança";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"60 a 69 anos";"438";"88";"526";"0";0,0000;0,0000;0,0000
"2026";"411710";"Nova Londrina";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"60 a 69 anos";"90";"9";"99";"0";0,0000;0,0000;0,0000
"2026";"411729";"Novo Itacolomi";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"60 a 69 anos";"5";"1";"6";"0";0,0000;0,0000;0,0000
"2026";"411730";"Ortigueira";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"60 a 69 anos";"31";"12";"43";"0";0,0000;0,0000;0,0000
